ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10334706,HY525460,12/05/2015 04:00:00 AM,066XX S RHODES AVE,1025,ARSON,AGGRAVATED,APARTMENT,False,False,321,3,20.0,42,09,1181041.0,1861173.0,2015,02/10/2018 03:50:01 PM,41.774305285,-87.611884483,"(41.774305285, -87.611884483)"
10335338,HY526355,12/05/2015 09:30:00 PM,013XX W 64TH ST,1025,ARSON,AGGRAVATED,RESIDENCE,False,True,724,7,16.0,67,09,1168591.0,1862326.0,2015,02/10/2018 03:50:01 PM,41.777746797,-87.657490627,"(41.777746797, -87.657490627)"
10335646,HY526724,12/06/2015 07:40:00 AM,050XX W VAN BUREN ST,1020,ARSON,BY FIRE,ALLEY,False,False,1533,15,29.0,25,09,1142763.0,1897539.0,2015,02/10/2018 03:50:01 PM,41.874894549,-87.751303239,"(41.874894549, -87.751303239)"
10336046,HY527385,12/06/2015 05:30:00 AM,026XX S DRAKE AVE,1020,ARSON,BY FIRE,PARKING LOT/GARAGE(NON.RESID.),False,False,1032,10,22.0,30,09,1153127.0,1886257.0,2015,02/10/2018 03:50:01 PM,41.843736289,-87.713549673,"(41.843736289, -87.713549673)"
10336114,HY527420,12/06/2015 07:47:00 PM,0000X E 113TH ST,1025,ARSON,AGGRAVATED,RESIDENCE,False,False,531,5,9.0,49,09,1178486.0,1830054.0,2015,02/10/2018 03:50:01 PM,41.688969297,-87.6221931,"(41.688969297, -87.6221931)"
10088974,HY277778,05/28/2015 12:36:00 AM,048XX W MONTANA ST,1090,ARSON,ATTEMPT ARSON,RESIDENCE-GARAGE,False,False,2521,25,31.0,19,09,1143768.0,1915871.0,2015,02/10/2018 03:50:01 PM,41.925180859,-87.747153357,"(41.925180859, -87.747153357)"
10337663,HY528754,12/07/2015 09:48:00 PM,0000X E 112TH ST,1020,ARSON,BY FIRE,APARTMENT,False,False,531,5,9.0,49,09,1178419.0,1830713.0,2015,02/10/2018 03:50:01 PM,41.690779206,-87.622418473,"(41.690779206, -87.622418473)"
10337717,HY528855,12/08/2015 12:35:00 AM,105XX S TORRENCE AVE,1020,ARSON,BY FIRE,APARTMENT,False,False,434,4,10.0,51,09,1195530.0,1835532.0,2015,02/10/2018 03:50:01 PM,41.703598448,-87.559616417,"(41.703598448, -87.559616417)"
10338938,HY529854,12/08/2015 07:22:00 PM,043XX S INDIANA AVE,1020,ARSON,BY FIRE,STREET,False,False,215,2,3.0,38,09,1178326.0,1876196.0,2015,02/10/2018 03:50:01 PM,41.815591885,-87.621381014,"(41.815591885, -87.621381014)"
10339193,HY528901,12/08/2015 03:15:00 AM,0000X E 112TH ST,1020,ARSON,BY FIRE,ABANDONED BUILDING,False,False,531,5,9.0,49,09,1178407.0,1830713.0,2015,02/10/2018 03:50:01 PM,41.690779478,-87.622462406,"(41.690779478, -87.622462406)"
10340578,HY531344,12/09/2015 10:28:00 PM,047XX S VINCENNES AVE,1020,ARSON,BY FIRE,OTHER,False,False,223,2,3.0,38,09,1180398.0,1873719.0,2015,02/10/2018 03:50:01 PM,41.808747436,-87.613856692,"(41.808747436, -87.613856692)"
10341763,HY532410,12/10/2015 07:55:00 PM,028XX N SOUTHPORT AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,1932,19,32.0,6,09,1166488.0,1918874.0,2015,02/10/2018 03:50:01 PM,41.932964709,-87.663583261,"(41.932964709, -87.663583261)"
10342067,HY532675,12/11/2015 06:00:00 AM,058XX S CARPENTER ST,1025,ARSON,AGGRAVATED,RESIDENCE PORCH/HALLWAY,False,False,712,7,16.0,68,09,1170316.0,1865937.0,2015,02/10/2018 03:50:01 PM,41.78761843,-87.651061714,"(41.78761843, -87.651061714)"
10345002,HY536307,12/14/2015 05:25:00 AM,048XX W BYRON ST,1020,ARSON,BY FIRE,OTHER,False,False,1634,16,45.0,15,09,1143357.0,1925481.0,2015,02/10/2018 03:50:01 PM,41.951559308,-87.748422647,"(41.951559308, -87.748422647)"
10346417,HY537568,12/15/2015 03:15:00 AM,077XX S RACINE AVE,1025,ARSON,AGGRAVATED,CONVENIENCE STORE,False,False,612,6,17.0,71,09,1169661.0,1853565.0,2015,02/10/2018 03:50:01 PM,41.753682356,-87.653821721,"(41.753682356, -87.653821721)"
10347725,HY538420,11/21/2015 02:00:00 AM,120XX S STATE ST,1020,ARSON,BY FIRE,RESIDENCE,False,False,532,5,9.0,53,09,1178429.0,1824866.0,2015,02/10/2018 03:50:01 PM,41.674733942,-87.622558465,"(41.674733942, -87.622558465)"
10347828,HY538889,12/16/2015 04:15:00 AM,037XX N TROY ST,1020,ARSON,BY FIRE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,False,1733,17,33.0,16,09,1154720.0,1924789.0,2015,02/10/2018 03:50:01 PM,41.949440014,-87.70667081,"(41.949440014, -87.70667081)"
10350648,HY541375,12/17/2015 11:45:00 PM,005XX N CENTRAL PARK AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,1122,11,27.0,23,09,1152285.0,1903507.0,2015,02/10/2018 03:50:01 PM,41.891088862,-87.716184561,"(41.891088862, -87.716184561)"
10352694,HY543766,12/20/2015 05:10:00 AM,048XX W SUPERIOR ST,1025,ARSON,AGGRAVATED,RESIDENCE PORCH/HALLWAY,False,False,1531,15,28.0,25,09,1143870.0,1904525.0,2015,02/10/2018 03:50:01 PM,41.894044299,-87.747063515,"(41.894044299, -87.747063515)"
10353379,HY544574,12/20/2015 08:30:00 PM,042XX S ARTESIAN AVE,1020,ARSON,BY FIRE,RESIDENCE,False,False,921,9,12.0,58,09,1160725.0,1876544.0,2015,02/10/2018 03:50:01 PM,41.816928862,-87.685935087,"(41.816928862, -87.685935087)"
10355127,HY546169,12/21/2015 09:00:00 PM,073XX S YALE AVE,1020,ARSON,BY FIRE,PARKING LOT/GARAGE(NON.RESID.),False,False,731,7,17.0,69,09,1175894.0,1856291.0,2015,02/10/2018 03:50:01 PM,41.761025461,-87.630898498,"(41.761025461, -87.630898498)"
10089007,HY277793,05/28/2015 01:38:00 AM,018XX S KARLOV AVE,1090,ARSON,ATTEMPT ARSON,PARKING LOT/GARAGE(NON.RESID.),False,False,1012,10,24.0,29,09,1149356.0,1890665.0,2015,02/10/2018 03:50:01 PM,41.855906242,-87.727274434,"(41.855906242, -87.727274434)"
10355993,HY547183,12/23/2015 02:05:00 AM,077XX S RACINE AVE,1025,ARSON,AGGRAVATED,GROCERY FOOD STORE,False,False,612,6,17.0,71,09,1169661.0,1853565.0,2015,02/10/2018 03:50:01 PM,41.753682356,-87.653821721,"(41.753682356, -87.653821721)"
10357341,HY548277,12/23/2015 09:15:00 PM,039XX S ARCHER AVE,1030,ARSON,POS: EXPLOSIVE/INCENDIARY DEV,GAS STATION,False,False,921,9,12.0,58,26,1159344.0,1878471.0,2015,02/10/2018 03:50:01 PM,41.822245225,-87.690948128,"(41.822245225, -87.690948128)"
10358835,HY549917,12/25/2015 03:56:00 PM,011XX N MARSHFIELD AVE,1020,ARSON,BY FIRE,RESIDENCE,False,False,1213,12,1.0,24,09,1165181.0,1907779.0,2015,02/10/2018 03:50:01 PM,41.902547251,-87.668702341,"(41.902547251, -87.668702341)"
10359031,HY550258,12/26/2015 04:55:00 AM,024XX N LUNA AVE,1020,ARSON,BY FIRE,RESIDENCE,False,False,2515,25,30.0,19,09,1138970.0,1915682.0,2015,02/10/2018 03:50:01 PM,41.924750873,-87.764788296,"(41.924750873, -87.764788296)"
10359709,HY551222,12/27/2015 01:14:00 AM,064XX N OAKLEY AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2412,24,50.0,2,09,1159809.0,1942734.0,2015,02/10/2018 03:50:01 PM,41.998578296,-87.687467018,"(41.998578296, -87.687467018)"
10359752,HY551350,12/27/2015 12:00:00 AM,034XX W DICKENS AVE,1020,ARSON,BY FIRE,DRIVEWAY - RESIDENTIAL,False,False,1413,14,26.0,22,09,1153244.0,1913743.0,2015,02/10/2018 03:50:01 PM,41.919158411,-87.712390487,"(41.919158411, -87.712390487)"
10360018,HY551503,12/27/2015 11:20:00 AM,0000X S CENTRAL AVE,1020,ARSON,BY FIRE,APARTMENT,True,False,1513,15,29.0,25,09,1139059.0,1899347.0,2015,02/10/2018 03:50:01 PM,41.879924058,-87.764859013,"(41.879924058, -87.764859013)"
10363094,HY554833,12/30/2015 12:30:00 AM,043XX W 25TH ST,1020,ARSON,BY FIRE,RESIDENTIAL YARD (FRONT/BACK),False,False,1013,10,22.0,30,09,1147745.0,1887029.0,2015,02/10/2018 03:50:01 PM,41.84595964,-87.733280917,"(41.84595964, -87.733280917)"
10364466,HY556224,12/31/2015 03:00:00 PM,073XX S PHILLIPS AVE,1020,ARSON,BY FIRE,APARTMENT,False,False,334,3,7.0,43,09,1193919.0,1856796.0,2015,02/10/2018 03:50:01 PM,41.761988329,-87.564820216,"(41.761988329, -87.564820216)"
10364762,HY556468,12/31/2015 06:30:00 PM,027XX S INDIANA AVE,1020,ARSON,BY FIRE,RESIDENCE PORCH/HALLWAY,False,False,133,1,2.0,35,09,1178044.0,1886556.0,2015,02/10/2018 03:50:01 PM,41.844026941,-87.622100808,"(41.844026941, -87.622100808)"
10330812,HY521424,12/01/2015 08:16:00 PM,027XX S WHIPPLE ST,1020,ARSON,BY FIRE,STREET,False,False,1033,10,12.0,30,09,1156471.0,1885723.0,2015,02/10/2018 03:50:01 PM,41.842204054,-87.701292227,"(41.842204054, -87.701292227)"
10330824,HY521331,12/01/2015 06:55:00 PM,009XX W 51ST PL,1090,ARSON,ATTEMPT ARSON,RESIDENCE PORCH/HALLWAY,False,False,934,9,20.0,61,09,1170989.0,1870684.0,2015,12/08/2015 03:55:33 PM,41.800630041,-87.648455446,"(41.800630041, -87.648455446)"
10067619,HY256651,05/12/2015 01:40:00 AM,082XX S INGLESIDE AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,631,6,8.0,44,09,1183997.0,1850624.0,2015,02/10/2018 03:50:01 PM,41.745289225,-87.601377474,"(41.745289225, -87.601377474)"
10046247,HY235075,04/24/2015 07:00:00 PM,086XX S BURNHAM AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,423,4,10.0,46,09,1196318.0,1848203.0,2015,02/10/2018 03:50:01 PM,41.738349341,-87.556312203,"(41.738349341, -87.556312203)"
10132635,HY321445,06/29/2015 10:50:00 PM,011XX N CAMPBELL AVE,1020,ARSON,BY FIRE,ALLEY,False,False,1211,12,26.0,24,09,1159524.0,1907778.0,2015,02/10/2018 03:50:01 PM,41.902662894,-87.689481476,"(41.902662894, -87.689481476)"
10111188,HY300041,06/13/2015 09:45:00 PM,042XX S KEDZIE AVE,1025,ARSON,AGGRAVATED,ALLEY,False,False,921,9,14.0,58,09,1155725.0,1876174.0,2015,02/10/2018 03:50:01 PM,41.816015442,-87.704286433,"(41.816015442, -87.704286433)"
10132583,HY321476,06/29/2015 01:06:00 AM,052XX W ALTGELD ST,1020,ARSON,BY FIRE,STREET,False,False,2515,25,31.0,19,09,1140969.0,1916132.0,2015,02/10/2018 03:50:01 PM,41.925949115,-87.75743188,"(41.925949115, -87.75743188)"
10287187,HY475285,10/24/2015 09:30:00 PM,064XX S OAKLEY AVE,1090,ARSON,ATTEMPT ARSON,RESIDENCE-GARAGE,False,False,825,8,16.0,66,09,1162180.0,1861928.0,2015,06/17/2019 04:07:59 PM,41.77679049,-87.681004617,"(41.77679049, -87.681004617)"
10090551,HY278645,05/28/2015 02:40:00 PM,036XX W 55TH PL,1025,ARSON,AGGRAVATED,RESIDENCE,True,True,822,8,23.0,62,09,1152947.0,1867552.0,2015,02/10/2018 03:50:01 PM,41.792410804,-87.71470444,"(41.792410804, -87.71470444)"
10069184,HY257936,05/12/2015 11:15:00 PM,040XX W CERMAK RD,1025,ARSON,AGGRAVATED,CTA BUS,True,False,1013,10,22.0,29,09,1149881.0,1889076.0,2015,02/10/2018 03:50:01 PM,41.851535645,-87.725388701,"(41.851535645, -87.725388701)"
10025096,HY214504,04/08/2015 01:18:00 PM,030XX S LOOMIS ST,1020,ARSON,BY FIRE,ALLEY,False,False,913,9,11.0,60,09,1169073.0,1884569.0,2015,02/10/2018 03:50:01 PM,41.838773578,-87.655080078,"(41.838773578, -87.655080078)"
10069214,HY257933,05/12/2015 11:05:00 PM,055XX W NORTH AVE,1020,ARSON,BY FIRE,SMALL RETAIL STORE,True,False,2532,25,37.0,25,09,1138971.0,1910083.0,2015,02/10/2018 03:50:01 PM,41.909386568,-87.764920978,"(41.909386568, -87.764920978)"
10025898,HY215282,04/09/2015 06:26:00 AM,027XX S WELLS ST,1020,ARSON,BY FIRE,RESIDENTIAL YARD (FRONT/BACK),False,False,914,9,11.0,34,09,1175071.0,1886353.0,2015,02/10/2018 03:50:01 PM,41.843536936,-87.633017131,"(41.843536936, -87.633017131)"
10134111,HY322893,07/01/2015 01:10:00 AM,067XX S RHODES AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,True,False,321,3,20.0,42,09,1181071.0,1860417.0,2015,02/10/2018 03:50:01 PM,41.772230055,-87.611797761,"(41.772230055, -87.611797761)"
10134119,HY322906,07/01/2015 02:07:00 AM,014XX W ERIE ST,1020,ARSON,BY FIRE,RESIDENTIAL YARD (FRONT/BACK),False,False,1215,12,27.0,24,09,1166305.0,1904448.0,2015,02/10/2018 03:50:01 PM,41.893382783,-87.664669076,"(41.893382783, -87.664669076)"
10003261,HY192719,03/21/2015 05:00:00 AM,007XX N ST LOUIS AVE,1020,ARSON,BY FIRE,STREET,False,False,1121,11,27.0,23,09,1152916.0,1904633.0,2015,02/10/2018 03:50:01 PM,41.894166241,-87.713837336,"(41.894166241, -87.713837336)"
10000045,HY189860,03/18/2015 07:35:00 PM,076XX S MORGAN ST,1020,ARSON,BY FIRE,RESIDENCE,False,False,612,6,17.0,71,09,1170969.0,1854123.0,2015,02/10/2018 03:50:01 PM,41.755185131,-87.649012103,"(41.755185131, -87.649012103)"
10025616,HY215165,04/09/2015 12:20:00 AM,041XX W 57TH PL,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,813,8,13.0,62,09,1149728.0,1866152.0,2015,02/10/2018 03:50:01 PM,41.788631945,-87.726544425,"(41.788631945, -87.726544425)"
10112149,HY301425,06/14/2015 11:00:00 PM,008XX N LECLAIRE AVE,1090,ARSON,ATTEMPT ARSON,RESIDENCE PORCH/HALLWAY,True,True,1531,15,37.0,25,09,1142203.0,1905113.0,2015,02/10/2018 03:50:01 PM,41.895688934,-87.753171348,"(41.895688934, -87.753171348)"
10004001,HY193687,03/21/2015 09:50:00 PM,013XX N MASSASOIT AVE,1020,ARSON,BY FIRE,ALLEY,False,False,2531,25,29.0,25,09,1137766.0,1908423.0,2015,02/10/2018 03:50:01 PM,41.904853156,-87.769387778,"(41.904853156, -87.769387778)"
10049144,HY238585,04/28/2015 12:42:00 AM,080XX S BISHOP ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,612,6,21.0,71,09,1168064.0,1851449.0,2015,02/10/2018 03:50:01 PM,41.747910224,-87.659734874,"(41.747910224, -87.659734874)"
10049198,HY238647,04/28/2015 03:31:00 AM,099XX S STATE ST,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,511,5,9.0,49,09,1178012.0,1839096.0,2015,02/10/2018 03:50:01 PM,41.713792541,-87.623655615,"(41.713792541, -87.623655615)"
10049705,HY238863,04/28/2015 04:53:00 AM,027XX W 52ND ST,1020,ARSON,BY FIRE,STREET,False,False,923,9,14.0,63,09,1158824.0,1870061.0,2015,02/10/2018 03:50:01 PM,41.799177766,-87.693085643,"(41.799177766, -87.693085643)"
10050623,HY239929,04/29/2015 12:15:00 AM,078XX S EXCHANGE AVE,1025,ARSON,AGGRAVATED,APARTMENT,False,False,421,4,7.0,43,09,1197041.0,1853462.0,2015,02/10/2018 03:50:01 PM,41.752762491,-87.553488733,"(41.752762491, -87.553488733)"
10050725,HY239998,04/29/2015 05:40:00 AM,031XX W LEXINGTON ST,1020,ARSON,BY FIRE,DRIVEWAY - RESIDENTIAL,False,False,1134,11,24.0,27,09,1155486.0,1896530.0,2015,02/10/2018 03:50:01 PM,41.8718795,-87.704616512,"(41.8718795, -87.704616512)"
10050875,HY240011,04/29/2015 06:33:00 AM,028XX W WILCOX ST,1020,ARSON,BY FIRE,STREET,False,False,1124,11,2.0,27,09,1157519.0,1899229.0,2015,02/10/2018 03:50:01 PM,41.879244718,-87.697079055,"(41.879244718, -87.697079055)"
10050377,HY239632,04/28/2015 06:53:00 PM,023XX N SAWYER AVE,1020,ARSON,BY FIRE,STREET,False,False,1413,14,35.0,22,09,1154123.0,1915311.0,2015,02/10/2018 03:50:01 PM,41.923443623,-87.709118984,"(41.923443623, -87.709118984)"
10005997,HY196082,03/23/2015 11:25:00 PM,069XX S PARNELL AVE,1020,ARSON,BY FIRE,STREET,False,False,732,7,6.0,68,09,1173817.0,1858889.0,2015,02/10/2018 03:50:01 PM,41.768200971,-87.638433882,"(41.768200971, -87.638433882)"
10028931,HY218740,04/12/2015 01:00:00 AM,013XX S FAIRFIELD AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,True,1023,10,28.0,29,09,1158246.0,1893624.0,2015,02/10/2018 03:50:01 PM,41.863849222,-87.69456278,"(41.863849222, -87.69456278)"
10006902,HY196277,03/24/2015 08:11:00 AM,056XX W CHICAGO AVE,1090,ARSON,ATTEMPT ARSON,VACANT LOT/LAND,True,False,1511,15,29.0,25,09,1138720.0,1904782.0,2015,02/10/2018 03:50:01 PM,41.894844546,-87.765971847,"(41.894844546, -87.765971847)"
10029021,HY218730,04/12/2015 01:42:00 AM,019XX W 21ST ST,1025,ARSON,AGGRAVATED,RESIDENCE,False,False,1234,12,25.0,31,09,1163859.0,1890091.0,2015,02/10/2018 03:50:01 PM,41.854037887,-87.674057333,"(41.854037887, -87.674057333)"
10073796,HY262388,05/16/2015 09:06:00 AM,017XX E 71ST ST,1090,ARSON,ATTEMPT ARSON,COMMERCIAL / BUSINESS OFFICE,False,True,324,3,5.0,43,09,1189002.0,1858219.0,2015,02/10/2018 03:50:01 PM,41.766012295,-87.582795793,"(41.766012295, -87.582795793)"
10095056,HY283576,06/01/2015 03:00:00 PM,020XX W 51ST ST,1020,ARSON,BY FIRE,RESIDENCE PORCH/HALLWAY,False,False,932,9,16.0,61,09,1163451.0,1870837.0,2015,02/10/2018 03:50:01 PM,41.801211381,-87.676095489,"(41.801211381, -87.676095489)"
10137857,HY326673,07/03/2015 11:57:00 PM,036XX W 51ST ST,1010,ARSON,BY EXPLOSIVE,GOVERNMENT BUILDING/PROPERTY,False,False,822,8,23.0,62,09,1152752.0,1870558.0,2015,02/10/2018 03:50:01 PM,41.800663555,-87.715340242,"(41.800663555, -87.715340242)"
10029487,HY219509,04/03/2015 12:48:00 PM,024XX N LINCOLN AVE,1020,ARSON,BY FIRE,DRUG STORE,False,False,1932,19,43.0,7,09,1170359.0,1916338.0,2015,02/10/2018 03:50:01 PM,41.925921947,-87.649432101,"(41.925921947, -87.649432101)"
10116629,HY300867,06/14/2015 02:10:00 PM,041XX S PACKERS AVE,1020,ARSON,BY FIRE,STREET,False,False,924,9,11.0,61,09,1168155.0,1877297.0,2015,02/10/2018 03:50:01 PM,41.818838328,-87.658658242,"(41.818838328, -87.658658242)"
10137959,HY326790,07/04/2015 03:00:00 AM,081XX S COLES AVE,1090,ARSON,ATTEMPT ARSON,RESIDENTIAL YARD (FRONT/BACK),False,False,422,4,7.0,46,09,1198234.0,1851616.0,2015,02/10/2018 03:50:01 PM,41.74766718,-87.549178627,"(41.74766718, -87.549178627)"
10052073,HY241266,04/30/2015 03:26:00 AM,008XX E 80TH ST,1090,ARSON,ATTEMPT ARSON,RESIDENCE PORCH/HALLWAY,False,False,631,6,8.0,44,09,1183154.0,1852139.0,2015,02/10/2018 03:50:01 PM,41.749466183,-87.604419308,"(41.749466183, -87.604419308)"
10095510,HY284372,06/02/2015 03:30:00 AM,011XX W 18TH PL,1020,ARSON,BY FIRE,STREET,False,False,1235,12,25.0,31,09,1169390.0,1891327.0,2015,02/10/2018 03:50:01 PM,41.857311249,-87.653720596,"(41.857311249, -87.653720596)"
10095536,HY284203,06/01/2015 09:40:00 PM,096XX S AVENUE L,1020,ARSON,BY FIRE,STREET,False,False,432,4,10.0,52,09,1201785.0,1841841.0,2015,08/17/2015 03:03:40 PM,41.720754358,-87.536498634,"(41.720754358, -87.536498634)"
10029801,HY219862,04/13/2015 01:10:00 AM,049XX W HURON ST,1020,ARSON,BY FIRE,APARTMENT,False,False,1531,15,37.0,25,09,1143398.0,1904190.0,2015,02/10/2018 03:50:01 PM,41.893133857,-87.748805423,"(41.893133857, -87.748805423)"
10074630,HY263501,05/17/2015 02:39:00 AM,043XX N DRAKE AVE,1025,ARSON,AGGRAVATED,RESIDENCE,False,False,1723,17,33.0,16,09,1151943.0,1928590.0,2015,02/10/2018 03:50:01 PM,41.95992549,-87.716778207,"(41.95992549, -87.716778207)"
10096899,HY284378,06/02/2015 04:06:00 AM,109XX S AVENUE G,1020,ARSON,BY FIRE,ALLEY,False,False,432,4,10.0,52,09,1203188.0,1833003.0,2015,02/10/2018 03:50:01 PM,41.69646644,-87.531661272,"(41.69646644, -87.531661272)"
10030836,HY220830,04/13/2015 07:15:00 PM,057XX N SHERIDAN RD,1020,ARSON,BY FIRE,APARTMENT,False,False,2022,20,48.0,77,09,1168592.0,1938386.0,2015,02/10/2018 03:50:01 PM,41.986460964,-87.655283903,"(41.986460964, -87.655283903)"
10008986,HY191288,03/19/2015 10:59:00 PM,107XX S PERRY AVE,1020,ARSON,BY FIRE,RESIDENCE,False,False,513,5,34.0,49,09,1177502.0,1833795.0,2015,02/10/2018 03:50:01 PM,41.699257379,-87.625682955,"(41.699257379, -87.625682955)"
10138854,HY327767,07/04/2015 11:00:00 PM,035XX N MILWAUKEE AVE,1010,ARSON,BY EXPLOSIVE,BOAT/WATERCRAFT,False,False,1731,17,30.0,16,09,1147734.0,1922868.0,2015,02/10/2018 03:50:01 PM,41.944305924,-87.732400066,"(41.944305924, -87.732400066)"
10096918,HY282882,06/01/2015 12:30:00 AM,082XX S HOUSTON AVE,1090,ARSON,ATTEMPT ARSON,APARTMENT,False,True,424,4,7.0,46,09,1197918.0,1850985.0,2015,02/10/2018 03:50:01 PM,41.745943567,-87.55035756,"(41.745943567, -87.55035756)"
10138931,HY328133,07/05/2015 03:45:00 AM,074XX S KIMBARK AVE,1020,ARSON,BY FIRE,STREET,False,False,324,3,5.0,43,09,1186169.0,1855907.0,2015,02/10/2018 03:50:01 PM,41.759735318,-87.593252488,"(41.759735318, -87.593252488)"
10138938,HY327988,07/05/2015 01:50:00 AM,057XX S ABERDEEN ST,1090,ARSON,ATTEMPT ARSON,RESIDENCE,False,False,712,7,16.0,68,09,1169962.0,1866766.0,2015,02/10/2018 03:50:01 PM,41.789901003,-87.652335605,"(41.789901003, -87.652335605)"
10053508,HY242430,05/01/2015 12:42:00 AM,077XX S WINCHESTER AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,611,6,18.0,71,09,1164702.0,1853328.0,2015,02/10/2018 03:50:01 PM,41.753138035,-87.672001423,"(41.753138035, -87.672001423)"
10053511,HY242474,05/01/2015 12:42:00 AM,077XX S WINCHESTER AVE,1090,ARSON,ATTEMPT ARSON,RESIDENCE-GARAGE,False,False,611,6,18.0,71,09,1164699.0,1853402.0,2015,02/10/2018 03:50:01 PM,41.753341165,-87.672010332,"(41.753341165, -87.672010332)"
10009916,HY191337,03/19/2015 10:07:00 PM,0000X W 108TH ST,1020,ARSON,BY FIRE,RESIDENCE,False,False,513,5,34.0,49,09,1177998.0,1833357.0,2015,02/10/2018 03:50:01 PM,41.698044247,-87.623880046,"(41.698044247, -87.623880046)"
10139034,HY328230,07/05/2015 07:21:00 AM,055XX W CHICAGO AVE,1020,ARSON,BY FIRE,VACANT LOT/LAND,False,False,1524,15,37.0,25,09,1139204.0,1904791.0,2015,08/31/2015 03:38:55 PM,41.894860447,-87.764194002,"(41.894860447, -87.764194002)"
10138971,HY327881,07/05/2015 12:25:00 AM,001XX N LONG AVE,1090,ARSON,ATTEMPT ARSON,RESIDENCE,False,False,1523,15,28.0,25,09,1140316.0,1900477.0,2015,02/10/2018 03:50:01 PM,41.883001982,-87.760215695,"(41.883001982, -87.760215695)"
10118386,HY307031,06/19/2015 12:25:00 AM,018XX S HAMLIN AVE,1020,ARSON,BY FIRE,RESIDENTIAL YARD (FRONT/BACK),False,False,1014,10,24.0,29,09,1151342.0,1890849.0,2015,02/10/2018 03:50:01 PM,41.856372462,-87.719979948,"(41.856372462, -87.719979948)"
10139169,HY328275,07/05/2015 08:00:00 AM,061XX S DREXEL AVE,1020,ARSON,BY FIRE,APARTMENT,False,False,313,3,20.0,42,09,1183066.0,1864341.0,2015,02/10/2018 03:50:01 PM,41.782951712,-87.604362828,"(41.782951712, -87.604362828)"
10075392,HY264440,05/17/2015 07:49:00 PM,076XX S OGLESBY AVE,1020,ARSON,BY FIRE,ALLEY,False,False,414,4,7.0,43,09,1193196.0,1854723.0,2015,02/10/2018 03:50:01 PM,41.756317549,-87.56753768,"(41.756317549, -87.56753768)"
10031826,HY221554,03/26/2015 12:00:00 AM,071XX S DAMEN AVE,1020,ARSON,BY FIRE,RESIDENTIAL YARD (FRONT/BACK),False,False,735,7,17.0,67,09,1164260.0,1857261.0,2015,08/17/2015 03:03:40 PM,41.763940057,-87.673510641,"(41.763940057, -87.673510641)"
10139407,HY328561,07/05/2015 12:55:00 PM,056XX S ELIZABETH ST,1025,ARSON,AGGRAVATED,STREET,False,False,713,7,16.0,67,09,1168951.0,1867389.0,2015,02/10/2018 03:50:01 PM,41.791632503,-87.656024651,"(41.791632503, -87.656024651)"
10075424,HY264620,05/17/2015 10:45:00 PM,008XX E 65TH ST,1020,ARSON,BY FIRE,ALLEY,False,False,312,3,20.0,42,09,1183153.0,1862099.0,2015,02/10/2018 03:50:01 PM,41.776797435,-87.604113569,"(41.776797435, -87.604113569)"
10139337,HY328705,07/04/2015 05:30:00 PM,003XX N AVERS AVE,1020,ARSON,BY FIRE,APARTMENT,False,False,1122,11,27.0,26,09,1150576.0,1901680.0,2015,02/10/2018 03:50:01 PM,41.88610894,-87.722508689,"(41.88610894, -87.722508689)"
10075844,HY264770,05/18/2015 04:55:00 AM,098XX S AVENUE L,1025,ARSON,AGGRAVATED,RESIDENCE,True,False,432,4,10.0,52,09,1201799.0,1840447.0,2015,04/15/2016 03:49:27 PM,41.716928759,-87.536494614,"(41.716928759, -87.536494614)"
10139762,HY329232,07/05/2015 10:42:00 PM,026XX W 37TH PL,1020,ARSON,BY FIRE,VACANT LOT/LAND,False,False,911,9,12.0,58,09,1159428.0,1879698.0,2015,02/10/2018 03:50:01 PM,41.825610536,-87.690606294,"(41.825610536, -87.690606294)"
10139903,HY329185,07/05/2015 10:15:00 PM,014XX W 61ST ST,1020,ARSON,BY FIRE,APARTMENT,False,False,713,7,16.0,67,09,1167806.0,1864294.0,2015,02/10/2018 03:50:01 PM,41.783164127,-87.660311985,"(41.783164127, -87.660311985)"
10076760,HY265714,05/18/2015 04:30:00 PM,076XX S ST LAWRENCE AVE,1090,ARSON,ATTEMPT ARSON,RESIDENCE,False,False,624,6,6.0,69,09,1181559.0,1854435.0,2015,02/10/2018 03:50:01 PM,41.755803586,-87.610193263,"(41.755803586, -87.610193263)"
